trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,feature_method,signal_bar_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_direction,flow_mode,impulse_start_timestamp,impulse_end_timestamp,pause_start_timestamp,pause_end_timestamp,impulse_move_ticks,pause_high,pause_low,pause_retrace_fraction,breakout_level,breakout_ticks,signal_open,signal_high,signal_low,signal_close,signal_signed_flow,signal_flow_volume,signal_orderflow_imbalance,impulse_bars,pause_bars,max_pullback_fraction,min_impulse_ticks,min_orderflow_imbalance,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
254,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",90,impulse_pause_orderflow_continuation,2016-06-30,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-06-30 11:05:00-04:00,2016-06-30 11:10:00-04:00,2016-06-30 11:10:00-04:00,long,large10,2016-06-30 10:35:00-04:00,2016-06-30 10:50:00-04:00,2016-06-30 10:55:00-04:00,2016-06-30 11:00:00-04:00,46.0,4376.5,4368.0,0.043478260869565216,4376.5,24.0,4375.5,4383.0,4375.25,4382.5,15.0,69.0,0.21739130434782608,4,2,0.55,8.0,0.06,15:55:00,4376.5,2016-06-30 11:05:00-04:00,4383.0,4375.25,2016-06-30 11:10:00-04:00,2016-06-30 11:10:00-04:00,4382.5,4367.0,4413.5,15.5,1,26.0,8.0,fixed_contracts,2016-06-30 15:55:00-04:00,4402.0,eod_flatten,390.0,385.0,1.2580645161290323,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
255,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",91,impulse_pause_orderflow_continuation,2016-07-01,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-01 10:00:00-04:00,2016-07-01 10:05:00-04:00,2016-07-01 10:05:00-04:00,long,large10,2016-07-01 09:30:00-04:00,2016-07-01 09:45:00-04:00,2016-07-01 09:50:00-04:00,2016-07-01 09:55:00-04:00,77.0,4433.25,4424.5,0.0,4433.25,8.0,4431.0,4436.25,4431.0,4435.25,88.0,244.0,0.36065573770491804,4,2,0.55,8.0,0.06,15:55:00,4433.25,2016-07-01 10:00:00-04:00,4436.25,4431.0,2016-07-01 10:05:00-04:00,2016-07-01 10:05:00-04:00,4435.5,4419.75,4467.0,15.75,1,10.75,15.25,fixed_contracts,2016-07-01 15:55:00-04:00,4431.75,eod_flatten,-75.0,-80.0,-0.23809523809523808,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
256,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",92,impulse_pause_orderflow_continuation,2016-07-05,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-05 11:10:00-04:00,2016-07-05 11:15:00-04:00,2016-07-05 11:15:00-04:00,short,large10,2016-07-05 10:40:00-04:00,2016-07-05 10:55:00-04:00,2016-07-05 11:00:00-04:00,2016-07-05 11:05:00-04:00,26.0,4395.75,4389.5,0.19230769230769232,4389.5,3.0,4393.75,4393.75,4385.25,4388.75,-10.0,50.0,-0.2,4,2,0.55,8.0,0.06,15:55:00,4389.5,2016-07-05 11:10:00-04:00,4393.75,4385.25,2016-07-05 11:15:00-04:00,2016-07-05 11:15:00-04:00,4388.75,4404.25,4357.75,15.5,1,11.25,16.5,fixed_contracts,2016-07-05 15:40:00-04:00,4404.5,stop,-315.0,-320.0,-1.0161290322580645,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
257,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",93,impulse_pause_orderflow_continuation,2016-07-06,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-06 11:00:00-04:00,2016-07-06 11:05:00-04:00,2016-07-06 11:05:00-04:00,long,large10,2016-07-06 10:30:00-04:00,2016-07-06 10:45:00-04:00,2016-07-06 10:50:00-04:00,2016-07-06 10:55:00-04:00,25.0,4408.25,4389.0,0.0,4408.25,3.0,4408.0,4412.5,4407.5,4409.0,33.0,87.0,0.3793103448275862,4,2,0.55,8.0,0.06,15:55:00,4408.25,2016-07-06 11:00:00-04:00,4412.5,4407.5,2016-07-06 11:05:00-04:00,2016-07-06 11:05:00-04:00,4409.25,4393.75,4440.25,15.5,1,29.25,0.25,fixed_contracts,2016-07-06 15:55:00-04:00,4435.75,eod_flatten,530.0,525.0,1.7096774193548387,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
258,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",94,impulse_pause_orderflow_continuation,2016-07-08,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-08 10:05:00-04:00,2016-07-08 10:10:00-04:00,2016-07-08 10:10:00-04:00,long,large10,2016-07-08 09:35:00-04:00,2016-07-08 09:50:00-04:00,2016-07-08 09:55:00-04:00,2016-07-08 10:00:00-04:00,95.0,4494.25,4488.5,0.1368421052631579,4494.25,11.0,4493.0,4497.25,4493.0,4497.0,66.0,108.0,0.6111111111111112,4,2,0.55,8.0,0.06,15:55:00,4494.25,2016-07-08 10:05:00-04:00,4497.25,4493.0,2016-07-08 10:10:00-04:00,2016-07-08 10:10:00-04:00,4497.5,4481.75,4529.0,15.75,1,25.75,5.0,fixed_contracts,2016-07-08 15:55:00-04:00,4520.0,eod_flatten,450.0,445.0,1.4285714285714286,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
259,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",95,impulse_pause_orderflow_continuation,2016-07-12,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-12 11:40:00-04:00,2016-07-12 11:45:00-04:00,2016-07-12 11:45:00-04:00,long,large10,2016-07-12 11:10:00-04:00,2016-07-12 11:25:00-04:00,2016-07-12 11:30:00-04:00,2016-07-12 11:35:00-04:00,9.0,4577.0,4573.75,0.2222222222222222,4577.0,2.0,4575.75,4578.0,4575.75,4577.5,24.0,72.0,0.3333333333333333,4,2,0.55,8.0,0.06,15:55:00,4577.0,2016-07-12 11:40:00-04:00,4578.0,4575.75,2016-07-12 11:45:00-04:00,2016-07-12 11:45:00-04:00,4577.5,4561.25,4610.0,16.25,1,3.0,12.25,fixed_contracts,2016-07-12 15:55:00-04:00,4570.0,eod_flatten,-150.0,-155.0,-0.46153846153846156,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
260,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",96,impulse_pause_orderflow_continuation,2016-07-13,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-13 11:35:00-04:00,2016-07-13 11:40:00-04:00,2016-07-13 11:40:00-04:00,short,large10,2016-07-13 11:05:00-04:00,2016-07-13 11:20:00-04:00,2016-07-13 11:25:00-04:00,2016-07-13 11:30:00-04:00,43.0,4571.0,4563.75,0.11627906976744186,4563.75,8.0,4563.75,4564.5,4560.75,4561.75,-18.0,60.0,-0.3,4,2,0.55,8.0,0.06,15:55:00,4563.75,2016-07-13 11:35:00-04:00,4564.5,4560.75,2016-07-13 11:40:00-04:00,2016-07-13 11:40:00-04:00,4561.5,4577.5,4529.5,16.0,1,2.75,11.5,fixed_contracts,2016-07-13 15:55:00-04:00,4561.5,eod_flatten,0.0,-5.0,0.0,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
261,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",97,impulse_pause_orderflow_continuation,2016-07-15,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-15 11:15:00-04:00,2016-07-15 11:20:00-04:00,2016-07-15 11:20:00-04:00,short,large10,2016-07-15 10:45:00-04:00,2016-07-15 11:00:00-04:00,2016-07-15 11:05:00-04:00,2016-07-15 11:10:00-04:00,11.0,4587.75,4582.0,0.09090909090909091,4582.0,9.0,4582.5,4583.75,4579.5,4579.75,-4.0,46.0,-0.08695652173913043,4,2,0.55,8.0,0.06,15:55:00,4582.0,2016-07-15 11:15:00-04:00,4583.75,4579.5,2016-07-15 11:20:00-04:00,2016-07-15 11:20:00-04:00,4579.5,4595.75,4547.0,16.25,1,7.0,8.0,fixed_contracts,2016-07-15 15:55:00-04:00,4581.25,eod_flatten,-35.0,-40.0,-0.1076923076923077,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
262,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",98,impulse_pause_orderflow_continuation,2016-07-18,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-18 10:25:00-04:00,2016-07-18 10:30:00-04:00,2016-07-18 10:30:00-04:00,long,large10,2016-07-18 09:55:00-04:00,2016-07-18 10:10:00-04:00,2016-07-18 10:15:00-04:00,2016-07-18 10:20:00-04:00,53.0,4608.0,4601.5,0.018867924528301886,4608.0,1.0,4606.25,4609.25,4606.25,4608.25,10.0,70.0,0.14285714285714285,4,2,0.55,8.0,0.06,15:55:00,4608.0,2016-07-18 10:25:00-04:00,4609.25,4606.25,2016-07-18 10:30:00-04:00,2016-07-18 10:30:00-04:00,4608.5,4592.25,4641.0,16.25,1,13.25,0.25,fixed_contracts,2016-07-18 15:55:00-04:00,4615.0,eod_flatten,130.0,125.0,0.4,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
263,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",99,impulse_pause_orderflow_continuation,2016-07-20,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-20 10:20:00-04:00,2016-07-20 10:25:00-04:00,2016-07-20 10:25:00-04:00,long,large10,2016-07-20 09:50:00-04:00,2016-07-20 10:05:00-04:00,2016-07-20 10:10:00-04:00,2016-07-20 10:15:00-04:00,23.0,4636.5,4629.5,0.34782608695652173,4636.5,3.0,4636.25,4638.75,4635.5,4637.25,127.0,215.0,0.5906976744186047,4,2,0.55,8.0,0.06,15:55:00,4636.5,2016-07-20 10:20:00-04:00,4638.75,4635.5,2016-07-20 10:25:00-04:00,2016-07-20 10:25:00-04:00,4637.75,4621.5,4670.25,16.25,1,21.25,2.5,fixed_contracts,2016-07-20 15:55:00-04:00,4654.75,eod_flatten,340.0,335.0,1.0461538461538462,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
264,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",100,impulse_pause_orderflow_continuation,2016-07-21,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-21 11:45:00-04:00,2016-07-21 11:50:00-04:00,2016-07-21 11:50:00-04:00,short,large10,2016-07-21 11:15:00-04:00,2016-07-21 11:30:00-04:00,2016-07-21 11:35:00-04:00,2016-07-21 11:40:00-04:00,14.0,4650.5,4644.0,0.14285714285714285,4644.0,5.0,4644.75,4645.0,4641.25,4642.75,-38.0,80.0,-0.475,4,2,0.55,8.0,0.06,15:55:00,4644.0,2016-07-21 11:45:00-04:00,4645.0,4641.25,2016-07-21 11:50:00-04:00,2016-07-21 11:50:00-04:00,4642.25,4658.5,4609.75,16.25,1,15.5,2.5,fixed_contracts,2016-07-21 15:55:00-04:00,4637.25,eod_flatten,100.0,95.0,0.3076923076923077,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
265,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",101,impulse_pause_orderflow_continuation,2016-07-22,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-22 10:20:00-04:00,2016-07-22 10:25:00-04:00,2016-07-22 10:25:00-04:00,long,large10,2016-07-22 09:50:00-04:00,2016-07-22 10:05:00-04:00,2016-07-22 10:10:00-04:00,2016-07-22 10:15:00-04:00,35.0,4646.0,4642.0,0.42857142857142855,4646.0,16.0,4645.25,4650.25,4645.0,4650.0,10.0,10.0,1.0,4,2,0.55,8.0,0.06,15:55:00,4646.0,2016-07-22 10:20:00-04:00,4650.25,4645.0,2016-07-22 10:25:00-04:00,2016-07-22 10:25:00-04:00,4650.25,4633.75,4683.25,16.5,1,14.25,4.25,fixed_contracts,2016-07-22 15:55:00-04:00,4656.0,eod_flatten,115.0,110.0,0.3484848484848485,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
266,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",102,impulse_pause_orderflow_continuation,2016-07-26,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-26 11:50:00-04:00,2016-07-26 11:55:00-04:00,2016-07-26 11:55:00-04:00,long,large10,2016-07-26 11:20:00-04:00,2016-07-26 11:35:00-04:00,2016-07-26 11:40:00-04:00,2016-07-26 11:45:00-04:00,16.0,4653.75,4650.75,0.375,4653.75,11.0,4653.0,4660.75,4653.0,4656.5,80.0,296.0,0.2702702702702703,4,2,0.55,8.0,0.06,15:55:00,4653.75,2016-07-26 11:50:00-04:00,4660.75,4653.0,2016-07-26 11:55:00-04:00,2016-07-26 11:55:00-04:00,4657.0,4640.5,4690.0,16.5,1,10.75,10.25,fixed_contracts,2016-07-26 15:55:00-04:00,4663.5,eod_flatten,130.0,125.0,0.3939393939393939,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
267,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",103,impulse_pause_orderflow_continuation,2016-07-27,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-27 10:30:00-04:00,2016-07-27 10:35:00-04:00,2016-07-27 10:35:00-04:00,short,large10,2016-07-27 10:00:00-04:00,2016-07-27 10:15:00-04:00,2016-07-27 10:20:00-04:00,2016-07-27 10:25:00-04:00,24.0,4697.75,4692.5,0.08333333333333333,4692.5,2.0,4694.75,4695.5,4690.75,4692.0,-24.0,44.0,-0.5454545454545454,4,2,0.55,8.0,0.06,15:55:00,4692.5,2016-07-27 10:30:00-04:00,4695.5,4690.75,2016-07-27 10:35:00-04:00,2016-07-27 10:35:00-04:00,4691.5,4708.0,4658.5,16.5,1,14.75,17.0,fixed_contracts,2016-07-27 15:15:00-04:00,4708.25,stop,-335.0,-340.0,-1.0151515151515151,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
268,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",104,impulse_pause_orderflow_continuation,2016-07-29,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-07-29 10:35:00-04:00,2016-07-29 10:40:00-04:00,2016-07-29 10:40:00-04:00,long,large10,2016-07-29 10:05:00-04:00,2016-07-29 10:20:00-04:00,2016-07-29 10:25:00-04:00,2016-07-29 10:30:00-04:00,32.0,4721.25,4714.5,0.46875,4721.25,20.0,4720.75,4726.25,4720.75,4726.25,161.0,233.0,0.6909871244635193,4,2,0.55,8.0,0.06,15:55:00,4721.25,2016-07-29 10:35:00-04:00,4726.25,4720.75,2016-07-29 10:40:00-04:00,2016-07-29 10:40:00-04:00,4726.5,4709.75,4760.0,16.75,1,10.0,9.25,fixed_contracts,2016-07-29 15:55:00-04:00,4728.25,eod_flatten,35.0,30.0,0.1044776119402985,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
269,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",105,impulse_pause_orderflow_continuation,2016-08-01,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-08-01 10:45:00-04:00,2016-08-01 10:50:00-04:00,2016-08-01 10:50:00-04:00,long,large10,2016-08-01 10:15:00-04:00,2016-08-01 10:30:00-04:00,2016-08-01 10:35:00-04:00,2016-08-01 10:40:00-04:00,38.0,4752.0,4742.75,0.5,4752.0,2.0,4751.75,4752.5,4748.25,4752.5,10.0,10.0,1.0,4,2,0.55,8.0,0.06,15:55:00,4752.0,2016-08-01 10:45:00-04:00,4752.5,4748.25,2016-08-01 10:50:00-04:00,2016-08-01 10:50:00-04:00,4752.75,4736.0,4786.25,16.75,1,7.5,17.25,fixed_contracts,2016-08-01 12:15:00-04:00,4735.75,stop,-340.0,-345.0,-1.0149253731343284,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
270,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",106,impulse_pause_orderflow_continuation,2016-08-02,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-08-02 10:15:00-04:00,2016-08-02 10:20:00-04:00,2016-08-02 10:20:00-04:00,short,large10,2016-08-02 09:45:00-04:00,2016-08-02 10:00:00-04:00,2016-08-02 10:05:00-04:00,2016-08-02 10:10:00-04:00,12.0,4726.5,4718.0,0.16666666666666666,4718.0,10.0,4722.5,4722.5,4714.5,4715.5,-30.0,110.0,-0.2727272727272727,4,2,0.55,8.0,0.06,15:55:00,4718.0,2016-08-02 10:15:00-04:00,4722.5,4714.5,2016-08-02 10:20:00-04:00,2016-08-02 10:20:00-04:00,4715.25,4732.0,4681.75,16.75,1,33.5,5.0,fixed_contracts,2016-08-02 13:10:00-04:00,4682.0,target,665.0,660.0,1.9850746268656716,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
271,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",107,impulse_pause_orderflow_continuation,2016-08-04,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-08-04 10:55:00-04:00,2016-08-04 11:00:00-04:00,2016-08-04 11:00:00-04:00,long,large10,2016-08-04 10:25:00-04:00,2016-08-04 10:40:00-04:00,2016-08-04 10:45:00-04:00,2016-08-04 10:50:00-04:00,48.0,4739.0,4733.25,0.20833333333333334,4739.0,12.0,4736.75,4743.0,4736.5,4742.0,146.0,214.0,0.6822429906542056,4,2,0.55,8.0,0.06,15:55:00,4739.0,2016-08-04 10:55:00-04:00,4743.0,4736.5,2016-08-04 11:00:00-04:00,2016-08-04 11:00:00-04:00,4742.25,4725.5,4775.75,16.75,1,3.75,10.25,fixed_contracts,2016-08-04 15:55:00-04:00,4741.5,eod_flatten,-15.0,-20.0,-0.04477611940298507,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
272,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",108,impulse_pause_orderflow_continuation,2016-08-08,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-08-08 10:00:00-04:00,2016-08-08 10:05:00-04:00,2016-08-08 10:05:00-04:00,short,large10,2016-08-08 09:30:00-04:00,2016-08-08 09:45:00-04:00,2016-08-08 09:50:00-04:00,2016-08-08 09:55:00-04:00,22.0,4783.75,4778.0,0.09090909090909091,4778.0,2.0,4780.0,4781.25,4775.75,4777.5,-22.0,244.0,-0.09016393442622951,4,2,0.55,8.0,0.06,15:55:00,4778.0,2016-08-08 10:00:00-04:00,4781.25,4775.75,2016-08-08 10:05:00-04:00,2016-08-08 10:05:00-04:00,4777.5,4794.25,4744.0,16.75,1,11.25,4.5,fixed_contracts,2016-08-08 15:55:00-04:00,4779.75,eod_flatten,-45.0,-50.0,-0.13432835820895522,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
273,2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.3536706624440069,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.0035, 'tp.params.target_r_multiple': 2.0}",109,impulse_pause_orderflow_continuation,2016-08-09,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2016-08-09 10:35:00-04:00,2016-08-09 10:40:00-04:00,2016-08-09 10:40:00-04:00,long,large10,2016-08-09 10:05:00-04:00,2016-08-09 10:20:00-04:00,2016-08-09 10:25:00-04:00,2016-08-09 10:30:00-04:00,14.0,4800.75,4797.75,0.42857142857142855,4800.75,8.0,4800.25,4804.0,4799.5,4802.75,41.0,63.0,0.6507936507936508,4,2,0.55,8.0,0.06,15:55:00,4800.75,2016-08-09 10:35:00-04:00,4804.0,4799.5,2016-08-09 10:40:00-04:00,2016-08-09 10:40:00-04:00,4803.25,4786.25,4837.25,17.0,1,4.5,17.25,fixed_contracts,2016-08-09 14:30:00-04:00,4786.0,stop,-345.0,-350.0,-1.0147058823529411,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
