session_date,observation_date,equity_pc_ratio,index_pc_ratio,total_pc_ratio,equity_call_volume,equity_put_volume,index_call_volume,index_put_volume,total_call_volume,total_put_volume,equity_pc_change_1d,index_pc_change_1d,total_pc_change_1d,equity_pc_change_5d,index_pc_change_5d,total_pc_change_5d,index_minus_equity_pc,total_minus_equity_pc,equity_pc_ratio_rank_252,index_pc_ratio_rank_252,total_pc_ratio_rank_252,equity_pc_change_1d_rank_252,index_pc_change_1d_rank_252,total_pc_change_1d_rank_252,equity_pc_change_5d_rank_252,index_pc_change_5d_rank_252,total_pc_change_5d_rank_252,index_minus_equity_pc_rank_252,total_minus_equity_pc_rank_252
2011-05-16,2011-05-13,0.73,1.14,0.92,1043134.0,765507.0,907926.0,1038747.0,1999159.0,1836169.0,0.05999999999999994,0.10999999999999988,0.06000000000000005,0.10999999999999999,-0.15000000000000013,-0.04999999999999993,0.4099999999999999,0.19000000000000006,0.9825581395348837,0.19186046511627908,0.7267441860465116,0.7411764705882353,0.6529411764705882,0.6823529411764706,0.8271604938271605,0.2716049382716049,0.37037037037037035,0.05232558139534884,0.05813953488372093
2011-05-17,2011-05-16,0.61,1.37,0.94,1167069.0,711720.0,890254.0,1221246.0,2067984.0,1954032.0,-0.12,0.2300000000000002,0.019999999999999907,-0.020000000000000018,0.40000000000000013,0.1499999999999999,0.7600000000000001,0.32999999999999996,0.6609195402298851,0.6379310344827587,0.7701149425287356,0.08139534883720931,0.8372093023255814,0.4883720930232558,0.40853658536585363,0.9634146341463414,0.8536585365853658,0.5862068965517241,0.7528735632183908
2011-05-18,2011-05-17,0.75,1.53,1.14,1184442.0,889123.0,1130206.0,1733626.0,2323361.0,2656563.0,0.14,0.15999999999999992,0.19999999999999996,0.17000000000000004,0.48,0.33999999999999986,0.78,0.3899999999999999,0.9886363636363636,0.8863636363636364,0.9886363636363636,0.9770114942528736,0.7241379310344828,0.9827586206896551,0.9457831325301205,0.963855421686747,1.0,0.6022727272727273,0.9147727272727273
2011-05-19,2011-05-18,0.68,1.19,0.96,1084862.0,737676.0,1183628.0,1405288.0,2283280.0,2200458.0,-0.06999999999999995,-0.3400000000000001,-0.17999999999999994,0.010000000000000009,-0.1200000000000001,0.010000000000000009,0.5099999999999999,0.2799999999999999,0.8707865168539326,0.24157303370786518,0.797752808988764,0.16477272727272727,0.09090909090909091,0.09659090909090909,0.4880952380952381,0.3273809523809524,0.47023809523809523,0.12359550561797752,0.4438202247191011
2011-05-20,2011-05-19,0.7,1.2,0.96,1096376.0,770325.0,1183019.0,1416649.0,2292010.0,2198237.0,0.019999999999999907,0.010000000000000009,0.0,0.029999999999999916,0.16999999999999993,0.09999999999999998,0.5,0.26,0.8944444444444445,0.25555555555555554,0.7944444444444444,0.5449438202247191,0.47752808988764045,0.42134831460674155,0.5588235294117647,0.711764705882353,0.7647058823529411,0.12222222222222222,0.35555555555555557
2011-05-23,2011-05-20,0.75,1.35,1.05,1270924.0,955801.0,1101856.0,1482604.0,2394177.0,2502535.0,0.050000000000000044,0.15000000000000013,0.09000000000000008,0.020000000000000018,0.2100000000000002,0.13,0.6000000000000001,0.30000000000000004,0.9835164835164835,0.5714285714285714,0.9395604395604396,0.7333333333333333,0.7222222222222222,0.75,0.5290697674418605,0.7674418604651163,0.8255813953488372,0.2802197802197802,0.6758241758241759
2011-05-24,2011-05-23,0.69,1.41,1.04,941533.0,645216.0,934736.0,1321116.0,1902390.0,1972795.0,-0.06000000000000005,0.05999999999999983,-0.010000000000000009,0.07999999999999996,0.039999999999999813,0.10000000000000009,0.72,0.3500000000000001,0.8641304347826086,0.7119565217391305,0.9130434782608695,0.17582417582417584,0.5494505494505495,0.4010989010989011,0.7298850574712644,0.5747126436781609,0.7931034482758621,0.5163043478260869,0.875
2011-05-25,2011-05-24,0.61,1.07,0.8,1026091.0,627313.0,738959.0,792892.0,1798131.0,1446080.0,-0.07999999999999996,-0.33999999999999986,-0.24,-0.14,-0.45999999999999996,-0.33999999999999986,0.4600000000000001,0.19000000000000006,0.6236559139784946,0.13978494623655913,0.27956989247311825,0.14673913043478262,0.09782608695652174,0.021739130434782608,0.11363636363636363,0.045454545454545456,0.022727272727272728,0.07526881720430108,0.05913978494623656
2011-05-26,2011-05-25,0.51,1.11,0.73,1190691.0,603221.0,689146.0,764553.0,1900151.0,1388428.0,-0.09999999999999998,0.040000000000000036,-0.07000000000000006,-0.17000000000000004,-0.07999999999999985,-0.22999999999999998,0.6000000000000001,0.21999999999999997,0.19148936170212766,0.17553191489361702,0.09042553191489362,0.0967741935483871,0.5483870967741935,0.27419354838709675,0.033707865168539325,0.398876404494382,0.07303370786516854,0.2872340425531915,0.1595744680851064
2011-05-27,2011-05-26,0.6,1.24,0.91,860806.0,517165.0,798364.0,991169.0,1677152.0,1531794.0,0.08999999999999997,0.1299999999999999,0.18000000000000005,-0.09999999999999998,0.040000000000000036,-0.04999999999999993,0.64,0.31000000000000005,0.5947368421052631,0.34210526315789475,0.6473684210526316,0.8776595744680851,0.7180851063829787,0.9521276595744681,0.21666666666666667,0.5944444444444444,0.3611111111111111,0.35789473684210527,0.7105263157894737
2011-05-31,2011-05-27,0.51,0.9,0.71,989075.0,502010.0,942611.0,847378.0,1957817.0,1390611.0,-0.08999999999999997,-0.33999999999999997,-0.20000000000000007,-0.24,-0.45000000000000007,-0.3400000000000001,0.39,0.19999999999999996,0.19270833333333334,0.010416666666666666,0.0625,0.11578947368421053,0.09473684210526316,0.06315789473684211,0.016483516483516484,0.054945054945054944,0.01098901098901099,0.041666666666666664,0.078125
2011-06-01,2011-05-31,0.54,0.97,0.76,932803.0,500324.0,1016371.0,986490.0,1932344.0,1475997.0,0.030000000000000027,0.06999999999999995,0.050000000000000044,-0.1499999999999999,-0.43999999999999995,-0.28,0.42999999999999994,0.21999999999999997,0.3247422680412371,0.03608247422680412,0.18041237113402062,0.6197916666666666,0.5833333333333334,0.6354166666666666,0.11956521739130435,0.06521739130434782,0.07608695652173914,0.07216494845360824,0.17010309278350516
2011-06-02,2011-06-01,0.76,1.55,1.09,1035050.0,787098.0,927842.0,1437607.0,2078525.0,2271541.0,0.21999999999999997,0.5800000000000001,0.33000000000000007,0.15000000000000002,0.48,0.29000000000000004,0.79,0.33000000000000007,0.9897959183673469,0.8979591836734694,0.9693877551020408,1.0,1.0,1.0,0.9247311827956989,0.9623655913978495,0.978494623655914,0.6428571428571429,0.8010204081632653
2011-06-03,2011-06-02,0.71,1.36,1.06,871294.0,620450.0,984238.0,1336248.0,1877282.0,1993207.0,-0.050000000000000044,-0.18999999999999995,-0.030000000000000027,0.19999999999999996,0.25,0.33000000000000007,0.6500000000000001,0.3500000000000001,0.9040404040404041,0.6161616161616161,0.9494949494949495,0.23469387755102042,0.24489795918367346,0.3673469387755102,0.9680851063829787,0.8138297872340425,0.9893617021276596,0.40404040404040403,0.8787878787878788
2011-06-06,2011-06-03,0.71,1.73,1.23,887773.0,631674.0,884662.0,1528800.0,1797233.0,2201917.0,0.0,0.3699999999999999,0.16999999999999993,0.10999999999999999,0.49,0.31999999999999995,1.02,0.52,0.9,0.96,1.0,0.5,0.9191919191919192,0.9292929292929293,0.8157894736842105,0.968421052631579,0.968421052631579,0.925,0.99
2011-06-07,2011-06-06,0.8,1.47,1.11,1048033.0,833233.0,923172.0,1356438.0,1985793.0,2210217.0,0.09000000000000008,-0.26,-0.11999999999999988,0.29000000000000004,0.57,0.40000000000000013,0.6699999999999999,0.31000000000000005,1.0,0.8663366336633663,0.9702970297029703,0.895,0.175,0.18,1.0,0.9791666666666666,1.0,0.41089108910891087,0.693069306930693
2011-06-08,2011-06-07,0.74,1.4,1.05,877042.0,647898.0,892960.0,1249826.0,1782075.0,1879502.0,-0.06000000000000005,-0.07000000000000006,-0.06000000000000005,0.19999999999999996,0.42999999999999994,0.29000000000000004,0.6599999999999999,0.31000000000000005,0.9509803921568627,0.6764705882352942,0.9019607843137255,0.19306930693069307,0.3613861386138614,0.30198019801980197,0.9536082474226805,0.9278350515463918,0.9432989690721649,0.4019607843137255,0.6911764705882353
2011-06-09,2011-06-08,0.95,1.36,1.16,1001729.0,953937.0,1104272.0,1498492.0,2129179.0,2473065.0,0.20999999999999996,-0.039999999999999813,0.10999999999999988,0.18999999999999995,-0.18999999999999995,0.06999999999999984,0.41000000000000014,0.20999999999999996,1.0,0.5970873786407767,0.9805825242718447,0.9901960784313726,0.38235294117647056,0.803921568627451,0.9285714285714286,0.22959183673469388,0.5918367346938775,0.06796116504854369,0.11165048543689321
2011-06-10,2011-06-09,0.77,1.33,1.02,868295.0,665415.0,832272.0,1104951.0,1714196.0,1749982.0,-0.17999999999999994,-0.030000000000000027,-0.1399999999999999,0.06000000000000005,-0.030000000000000027,-0.040000000000000036,0.56,0.25,0.9711538461538461,0.49038461538461536,0.8365384615384616,0.04854368932038835,0.3932038834951456,0.1407766990291262,0.6616161616161617,0.4797979797979798,0.36363636363636365,0.19230769230769232,0.3317307692307692
2011-06-13,2011-06-10,1.01,1.29,1.17,905696.0,913005.0,1267460.0,1631023.0,2213798.0,2598062.0,0.24,-0.040000000000000036,0.1499999999999999,0.30000000000000004,-0.43999999999999995,-0.06000000000000005,0.28,0.15999999999999992,1.0,0.4095238095238095,0.9809523809523809,1.0,0.3701923076923077,0.9086538461538461,1.0,0.065,0.335,0.009523809523809525,0.01904761904761905
2011-06-14,2011-06-13,0.73,1.37,1.07,960084.0,704242.0,1026437.0,1401251.0,2014856.0,2155627.0,-0.28,0.08000000000000007,-0.09999999999999987,-0.07000000000000006,-0.09999999999999987,-0.040000000000000036,0.6400000000000001,0.3400000000000001,0.9056603773584906,0.6415094339622641,0.9245283018867925,0.009523809523809525,0.6190476190476191,0.2,0.2376237623762376,0.3712871287128713,0.3712871287128713,0.3867924528301887,0.8301886792452831
2011-06-15,2011-06-14,0.65,1.31,1.02,956788.0,618075.0,1190075.0,1556566.0,2173424.0,2210835.0,-0.07999999999999996,-0.06000000000000005,-0.050000000000000044,-0.08999999999999997,-0.08999999999999986,-0.030000000000000027,0.66,0.37,0.7149532710280374,0.46261682242990654,0.8177570093457944,0.16981132075471697,0.3584905660377358,0.3443396226415094,0.22549019607843138,0.39215686274509803,0.39215686274509803,0.42990654205607476,0.9018691588785047
2011-06-16,2011-06-15,1.09,1.48,1.37,858990.0,940136.0,1656094.0,2453951.0,2537896.0,3486912.0,0.44000000000000006,0.16999999999999993,0.3500000000000001,0.14000000000000012,0.11999999999999988,0.2100000000000002,0.3899999999999999,0.28,1.0,0.8796296296296297,1.0,1.0,0.7710280373831776,1.0,0.8737864077669902,0.6747572815533981,0.8737864077669902,0.046296296296296294,0.48148148148148145
2011-06-17,2011-06-16,1.03,1.17,1.12,1009203.0,1037954.0,1950959.0,2274437.0,2994874.0,3342571.0,-0.06000000000000005,-0.31000000000000005,-0.25,0.26,-0.16000000000000014,0.10000000000000009,0.1399999999999999,0.09000000000000008,0.9908256880733946,0.21100917431192662,0.944954128440367,0.21296296296296297,0.13425925925925927,0.018518518518518517,0.9807692307692307,0.2548076923076923,0.7644230769230769,0.009174311926605505,0.009174311926605505
2011-06-20,2011-06-17,1.09,1.27,1.2,1152676.0,1252862.0,1295944.0,1644768.0,2484466.0,2992120.0,0.06000000000000005,0.10000000000000009,0.07999999999999985,0.08000000000000007,-0.020000000000000018,0.030000000000000027,0.17999999999999994,0.10999999999999988,0.9954545454545455,0.37272727272727274,0.9818181818181818,0.7522935779816514,0.6513761467889908,0.6972477064220184,0.6952380952380952,0.5047619047619047,0.5,0.01818181818181818,0.01818181818181818
2011-06-21,2011-06-20,0.57,1.32,0.88,1133605.0,642043.0,749051.0,990948.0,1901427.0,1667938.0,-0.5200000000000001,0.050000000000000044,-0.31999999999999995,-0.16000000000000003,-0.050000000000000044,-0.19000000000000006,0.7500000000000001,0.31000000000000005,0.42792792792792794,0.4864864864864865,0.509009009009009,0.00909090909090909,0.5545454545454546,0.01818181818181818,0.0660377358490566,0.47641509433962265,0.12264150943396226,0.6216216216216216,0.6936936936936937
2011-06-22,2011-06-21,0.59,1.33,0.95,1190106.0,702244.0,1026517.0,1367920.0,2223820.0,2104210.0,0.020000000000000018,0.010000000000000009,0.06999999999999995,-0.06000000000000005,0.020000000000000018,-0.07000000000000006,0.7400000000000001,0.36,0.5089285714285714,0.5044642857142857,0.6696428571428571,0.5720720720720721,0.4774774774774775,0.6891891891891891,0.27102803738317754,0.5747663551401869,0.29906542056074764,0.6026785714285714,0.8839285714285714
2011-06-23,2011-06-22,0.53,1.17,0.84,933191.0,493334.0,880224.0,1028310.0,1829626.0,1533857.0,-0.05999999999999994,-0.16000000000000014,-0.10999999999999999,-0.56,-0.31000000000000005,-0.5300000000000001,0.6399999999999999,0.30999999999999994,0.24778761061946902,0.2079646017699115,0.37610619469026546,0.23660714285714285,0.25892857142857145,0.20535714285714285,0.009259259259259259,0.1388888888888889,0.009259259259259259,0.3584070796460177,0.6592920353982301
2011-06-24,2011-06-23,0.65,1.33,1.03,1078072.0,703409.0,1284821.0,1711674.0,2399792.0,2483433.0,0.12,0.16000000000000014,0.19000000000000006,-0.38,0.16000000000000014,-0.09000000000000008,0.68,0.38,0.7017543859649122,0.5087719298245614,0.8114035087719298,0.9247787610619469,0.7610619469026548,0.9513274336283186,0.01834862385321101,0.7064220183486238,0.23853211009174313,0.49122807017543857,0.9122807017543859
2011-06-27,2011-06-24,0.7,1.4,1.07,754027.0,526519.0,808531.0,1131060.0,1597652.0,1706814.0,0.04999999999999993,0.06999999999999984,0.040000000000000036,-0.3900000000000001,0.1299999999999999,-0.1299999999999999,0.7,0.3700000000000001,0.8,0.7,0.9,0.6973684210526315,0.5833333333333334,0.5877192982456141,0.01818181818181818,0.6909090909090909,0.21818181818181817,0.5347826086956522,0.9043478260869565
2011-06-28,2011-06-27,0.62,1.03,0.84,870362.0,540380.0,973886.0,1001129.0,1859016.0,1570563.0,-0.07999999999999996,-0.3699999999999999,-0.2300000000000001,0.050000000000000044,-0.29000000000000004,-0.040000000000000036,0.41000000000000003,0.21999999999999997,0.5991379310344828,0.06896551724137931,0.3706896551724138,0.16956521739130434,0.05652173913043478,0.04782608695652174,0.6261261261261262,0.15315315315315314,0.38738738738738737,0.09482758620689655,0.1810344827586207
2011-06-29,2011-06-28,0.59,1.21,0.9,990175.0,585733.0,993038.0,1201381.0,2006558.0,1805224.0,-0.030000000000000027,0.17999999999999994,0.06000000000000005,0.0,-0.1200000000000001,-0.04999999999999993,0.62,0.31000000000000005,0.5,0.2777777777777778,0.5427350427350427,0.38362068965517243,0.8017241379310345,0.6681034482758621,0.4642857142857143,0.32142857142857145,0.36607142857142855,0.3418803418803419,0.6794871794871795
2011-06-30,2011-06-29,0.56,1.4,1.02,946495.0,529856.0,1048637.0,1469056.0,2014049.0,2055741.0,-0.029999999999999916,0.18999999999999995,0.12,0.030000000000000027,0.22999999999999998,0.18000000000000005,0.8399999999999999,0.45999999999999996,0.3813559322033898,0.7033898305084746,0.788135593220339,0.405982905982906,0.811965811965812,0.8461538461538461,0.5707964601769911,0.7920353982300885,0.8539823008849557,0.8050847457627118,0.9830508474576272
2011-07-01,2011-06-30,0.54,1.22,0.93,1088428.0,591462.0,1304693.0,1596153.0,2387781.0,2217993.0,-0.020000000000000018,-0.17999999999999994,-0.08999999999999997,-0.10999999999999999,-0.1100000000000001,-0.09999999999999998,0.6799999999999999,0.39,0.2773109243697479,0.3025210084033613,0.6302521008403361,0.4322033898305085,0.23728813559322035,0.25,0.20614035087719298,0.3508771929824561,0.23684210526315788,0.47478991596638653,0.9327731092436975
2011-07-05,2011-07-01,0.55,1.09,0.86,1085173.0,598387.0,1430396.0,1558129.0,2551444.0,2206246.0,0.010000000000000009,-0.1299999999999999,-0.07000000000000006,-0.1499999999999999,-0.30999999999999983,-0.21000000000000008,0.54,0.30999999999999994,0.3333333333333333,0.15,0.42916666666666664,0.542016806722689,0.3025210084033613,0.29411764705882354,0.13478260869565217,0.1391304347826087,0.1,0.2,0.6333333333333333
2011-07-06,2011-07-05,0.64,1.68,1.11,914351.0,585741.0,752302.0,1261184.0,1682662.0,1865556.0,0.08999999999999997,0.5899999999999999,0.2500000000000001,0.020000000000000018,0.6499999999999999,0.27000000000000013,1.04,0.4700000000000001,0.6694214876033058,0.9504132231404959,0.9297520661157025,0.85,1.0,0.9833333333333333,0.5258620689655172,0.9827586206896551,0.9310344827586207,0.9421487603305785,0.9834710743801653
2011-07-07,2011-07-06,0.71,1.43,1.04,876401.0,626618.0,680208.0,970857.0,1563986.0,1626781.0,0.06999999999999995,-0.25,-0.07000000000000006,0.12,0.21999999999999997,0.14,0.72,0.33000000000000007,0.8401639344262295,0.7786885245901639,0.8237704918032787,0.7727272727272727,0.1859504132231405,0.29338842975206614,0.8205128205128205,0.7735042735042735,0.8076923076923077,0.5819672131147541,0.7540983606557377
2011-07-08,2011-07-07,0.56,1.1,0.84,1262960.0,705628.0,1356901.0,1493114.0,2637058.0,2227631.0,-0.1499999999999999,-0.32999999999999985,-0.20000000000000007,0.0,-0.2999999999999998,-0.18000000000000005,0.54,0.2799999999999999,0.3861788617886179,0.15853658536585366,0.35365853658536583,0.06557377049180328,0.09836065573770492,0.0778688524590164,0.461864406779661,0.1440677966101695,0.1440677966101695,0.1991869918699187,0.4146341463414634
2011-07-11,2011-07-08,0.58,1.49,1.01,954463.0,553723.0,851978.0,1271502.0,1831536.0,1852668.0,0.019999999999999907,0.3899999999999999,0.17000000000000004,0.039999999999999925,0.27,0.07999999999999996,0.91,0.43000000000000005,0.4637096774193548,0.8870967741935484,0.7620967741935484,0.5528455284552846,0.943089430894309,0.9186991869918699,0.5966386554621849,0.8319327731092437,0.6386554621848739,0.8629032258064516,0.9516129032258065
2011-07-12,2011-07-11,0.74,1.5,1.15,959005.0,707197.0,1148137.0,1722568.0,2140973.0,2466479.0,0.16000000000000003,0.010000000000000009,0.1399999999999999,0.18999999999999995,0.4099999999999999,0.2899999999999999,0.76,0.4099999999999999,0.908,0.888,0.952,0.9516129032258065,0.4798387096774194,0.8629032258064516,0.9208333333333333,0.925,0.9375,0.656,0.936
2011-07-13,2011-07-12,0.67,1.45,1.09,962823.0,648786.0,1057572.0,1538142.0,2047603.0,2231319.0,-0.06999999999999995,-0.050000000000000044,-0.05999999999999983,0.030000000000000027,-0.22999999999999998,-0.020000000000000018,0.7799999999999999,0.42000000000000004,0.7380952380952381,0.8253968253968254,0.9007936507936508,0.192,0.368,0.344,0.5702479338842975,0.21487603305785125,0.44214876033057854,0.6746031746031746,0.9444444444444444
2011-07-14,2011-07-13,0.67,1.34,1.0,1018746.0,686897.0,984727.0,1321088.0,2031933.0,2033104.0,0.0,-0.10999999999999988,-0.09000000000000008,-0.039999999999999925,-0.08999999999999986,-0.040000000000000036,0.67,0.32999999999999996,0.7362204724409449,0.5354330708661418,0.7322834645669292,0.5,0.31746031746031744,0.2222222222222222,0.32786885245901637,0.3975409836065574,0.38934426229508196,0.452755905511811,0.6929133858267716
2011-07-15,2011-07-14,0.78,1.22,1.05,1091951.0,851982.0,1511544.0,1850465.0,2613371.0,2740518.0,0.10999999999999999,-0.1200000000000001,0.050000000000000044,0.21999999999999997,0.11999999999999988,0.21000000000000008,0.43999999999999995,0.27,0.9453125,0.30078125,0.83984375,0.8976377952755905,0.30708661417322836,0.6181102362204725,0.959349593495935,0.6666666666666666,0.8617886178861789,0.109375,0.3671875
2011-07-18,2011-07-15,0.64,1.53,1.07,1366602.0,876194.0,1237051.0,1892528.0,2624322.0,2819363.0,-0.14,0.31000000000000005,0.020000000000000018,0.06000000000000005,0.040000000000000036,0.06000000000000005,0.89,0.43000000000000005,0.6472868217054264,0.8953488372093024,0.8837209302325582,0.0703125,0.8984375,0.5234375,0.6693548387096774,0.5887096774193549,0.6008064516129032,0.8449612403100775,0.9496124031007752
2011-07-19,2011-07-18,0.68,1.23,0.95,1195421.0,815330.0,1073690.0,1323720.0,2280024.0,2154925.0,0.040000000000000036,-0.30000000000000004,-0.1200000000000001,-0.05999999999999994,-0.27,-0.19999999999999996,0.5499999999999999,0.2699999999999999,0.7615384615384615,0.3192307692307692,0.6269230769230769,0.6782945736434108,0.13953488372093023,0.16279069767441862,0.288,0.192,0.12,0.2076923076923077,0.3346153846153846
2011-07-20,2011-07-19,0.51,0.86,0.67,1548847.0,796024.0,1203122.0,1034474.0,2775004.0,1855931.0,-0.17000000000000004,-0.37,-0.2799999999999999,-0.16000000000000003,-0.59,-0.42000000000000004,0.35,0.16000000000000003,0.1450381679389313,0.007633587786259542,0.022900763358778626,0.06153846153846154,0.046153846153846156,0.023076923076923078,0.08333333333333333,0.015873015873015872,0.015873015873015872,0.03816793893129771,0.04198473282442748
2011-07-21,2011-07-20,0.61,0.99,0.79,1248417.0,763229.0,1001482.0,996415.0,2269894.0,1789622.0,0.09999999999999998,0.13,0.12,-0.06000000000000005,-0.3500000000000001,-0.20999999999999996,0.38,0.18000000000000005,0.5492424242424242,0.045454545454545456,0.20075757575757575,0.8778625954198473,0.732824427480916,0.8358778625954199,0.2795275590551181,0.11811023622047244,0.1141732283464567,0.06060606060606061,0.06060606060606061
