sha256,size_bytes,reference_count,canonical_source_path,reclaimable_bytes
020816a83cde93126d3f2e23236c7863e4fcf1431b867dabf6a9cde8fe6bcfbd,8531,1,research/evidence/runs/nq_nikkei225_close_spillover/nikkei_1d_strength_long_1000/NQ/run1/effective_config.yaml,0
020878b655c7237a2d4613bcced34f8e605e27669a7ae35efd5089e48f27ee4d,25486,1,research/evidence/runs/es_morning_orderflow_momentum_continuation/first60_signed_flow_continuation_1030/ES/rescue1/limited_core_grid_test/stage_result.json,0
020ced64adff15442fa30c481f983727e75d2395e0f36335d8f6b67281ba2c97,37,1,research/evidence/runs/es_spy_turnover_orderflow_attention/spy_1d_absret_attention_continuation_1530/ES/rescue1/run_uid.txt,0
0214b0450bd85d3024d637c01680316acf1d22327acba3e40432ab8d7827074f,37,1,research/evidence/runs/nq_daily_short_term_reversal/prior_1d_gain_reversal_short_1000/NQ/run1/run_uid.txt,0
0215599de738d8f1e0330243c2fa52eac965d9ee65ac4a8599d0fe18912198ed,2804,1,research/evidence/runs/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/tp_min_rr_rescue1/run_manifest.json,0
0218c8be82d179e4a7c9d2cc9a4b705f5ceab90c42e2ec0aa6a1aa1cf9616c7c,2657,1,research/evidence/runs/nq_semivariance_orderflow_confirmation/low_badvol_signed_multitime_long/NQ/run1/run_manifest.json,0
02332cf37dab067f0289a0935d7bb14c929e6b4c88b4c2c188f527aaaed42a0a,2879,1,research/evidence/runs/es_pivot_filtered_mes_participation_crowding_reversion/midday_notional_two_sided_reversal_window_1330/ES/stop_widen_rescue1/run_manifest.json,0
0233b539060ddb4cc92175821cb7223fc247269eb55aba592cbe58329c001205,2578,1,research/evidence/runs/nq_overnight_drift_european_open/eu_open_prior_down_long_0200/NQ/run1/run_manifest.json,0
02367a161a9e29d3f37ad2a09e8f94abda0713a7b7238d7ef942d5981c7ff366,8369,1,research/evidence/runs/es_naaim_exposure_sentiment/level_rank_contrarian_1030/ES/rescue1/effective_config.yaml,0
02395fded699136586d831c63830149a44ddbba7d73a25b013284683265a1c36,24401,1,research/evidence/runs/nq_daily_time_series_momentum/twenty_day_trend_two_sided_1000/NQ/run1/limited_core_grid_test/stage_result.json,0
023fb8a905411490da13608bb3b3cea12035cb306fe1ad87d90b3ac730de5884,2588,1,research/evidence/runs/es_chicagofed_cfnai_activity_pullback/headline_activity_weak_pullback_long_1100/ES/run1/run_manifest.json,0
024086b73764c76975a2be3c02950b507e909e66558f082d4d448d3ec83a73b6,2574,1,research/evidence/runs/nq_europe_equity_close_spillover/dax_1d_strength_long_1330/NQ/run1/run_manifest.json,0
0245d87606d2f41d1fd7621c5862181d43816bc589fe278e2d3794728beac9ad,10305,1,research/evidence/runs/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/rescue1/effective_config.yaml,0
024702a3ae43e5fa4194d22143a764778e6888db02227123a70f931e458cad39,37,1,research/evidence/runs/es_prior_level_delta_dislocation/pdl_sell_pressure_short/ES/rescue1/run_uid.txt,0
0251ad5da29fd50ab00cef1462e6669d33bbb1cfb72ac04654e825d96cb10bcf,11904,1,research/evidence/runs/es_pivot_filtered_opening_range_orderflow_breakout/or15_signed_pivot_flow_breakout_1030/ES/rescue1/effective_config.yaml,0
025d35696577b5cb7c59f81de10e2ead12d731028ef6c517009f5ebaea5f0d1b,2735,1,research/evidence/runs/es_intraday_invariance_dislocation_reversion/lunch_15m_two_sided_dislocation_fade_1330/ES/run1/run_manifest.json,0
025dbe31aa0b7ac2026f9feaa4580990c9adb4b1454088fdb835ab35c39dc927,32188,2,research/evidence/runs/nq_prior_session_ibs_reversion/open_high_ibs_short/NQ/run1/campaign_test_summary.json,32188
0264849d9f5bf7d554eba0ab248cc8c562840ebe296a2096953b54cc16145bd2,4767,1,research/evidence/runs/es_prior_day_stop_run_reclaim/morning_prior_low_reclaim_long/ES/run1/effective_config.yaml,0
02672d87ce49436bbc7cc635118d7d6d71aa464ca3a55490a25399420c9e4182,7043,1,research/evidence/runs/es_opening_drive_vwap_orderflow_pullback/drive60_signed_pullback_1430/ES/run1/source_config.yaml,0
0267db371c5dc4e30b67d1f0fee2bcd4f9c6704be2f61cec9773ee771ee64e9d,8812,1,research/evidence/runs/nq_mes_micro_flow_divergence_reversion/midday_mes_price_richness_fade/NQ/run2/limited_monkey_test/stage_result.json,0
02701cd0e43c5faa75edb90f7527a88c47164f7498e951a028d3f4a0a07a48a1,7369,1,research/evidence/runs/es_prior_value_area_orderflow_acceptance/afternoon_large20_two_sided_acceptance/ES/run1/source_config.yaml,0
0276641dfa6cbff9ab78c051ec5136ecff5e166f316fd2e383183cd7e6e4b172,11204,1,research/evidence/runs/es_pivot_filtered_mes_participation_crowding_reversion/midday_notional_two_sided_reversal_window_1330/ES/run1/effective_config.yaml,0
0276f10613d0ff09275f8ad120803fe0f28d068ff60aec423cbcb4b88f91bee6,24470,1,research/evidence/runs/es_overnight_drift_european_open/eu_open_prior_down_long_0230/ES/run1/limited_core_grid_test/stage_result.json,0
027e1b74fee073f73bbfbd60995a3c14b53740a097212d17ddca8023507b53d9,14013,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/morning_signed_trend_reclaim_two_sided/ES/run1/limited_core_grid_test/stage_result.json,0
0280c6bffdbf6179877b50ad9befd64fc38972234afe272cc011284199cf4754,6922,1,research/evidence/runs/es_rolling_range_orderflow_sweep_reversal/all_day_large20_36bar_sweep_reclaim_1500/ES/rescue1/source_config.yaml,0
0287c6b172e9c73220c45c123a98127cf1fbd1cc201b837e34988c08886e937a,9637,1,research/evidence/runs/es_mes_crowding_aoi_trap_reversion/overnight_trade15_delta_1500/ES/run1/effective_config.yaml,0
028848c544fb67cfc0641bc9af6ba30b916cadf6c5ed65b84e25c2ab08d67bd1,25577,1,research/evidence/runs/nq_spy_turnover_orderflow_attention/spy_3d_volume_attention_continuation_1530/NQ/run1/limited_core_grid_test/stage_result.json,0
028b18e1cda624f0d980e52477c4f1dc1f1ab2bcbfe27cfa8fcbe9ba5585a5b9,37,1,research/evidence/runs/es_late_day_intraday_momentum/first30_penultimate_alignment/ES/run1/run_uid.txt,0
028c6833a99b244e1a3019e8cb11513f8be8d4f4b5bbb3ab5d6dfcd5c763da13,6520,1,research/evidence/runs/nq_overnight_range_compression_orderflow_breakout/midday_signed_two_sided_breakout_1300/NQ/run1/source_config.yaml,0
028d88f41ba66b8e8dcf574fe443a82864b53c9cbff7b93e96f9ebe4675c4b1c,7145,1,research/evidence/runs/es_opening_vap_absorption_reaction/ovap30_value_trap_1500/ES/run1/source_config.yaml,0
028e124cd79b91a3a48d11a246724303909af57cbbeda0530eeba11d36422ca0,13219,1,research/evidence/runs/es_trend_aligned_orderflow_continuation/afternoon_30_60_large20_trend_flow_1400/ES/rescue1/limited_core_grid_test/stage_result.json,0
029732a915394e26921051f848ffbaadcef52842c18c970fbe5f4609a74485b8,9739,1,research/evidence/runs/nq_realized_skewness_reversal/low_3d_skew_midmorning_long_1030/NQ/run1/effective_config.yaml,0
0298d91a967fb63553f500289b577afa3c919e6d61e9117f1f9acb82d2140ed7,25488,1,research/evidence/runs/es_sector_opening_breadth_orderflow_continuation/broad_two_sided_morning_large10_1130/ES/rescue1/limited_core_grid_test/stage_result.json,0
029b7aa05a2ed8723e785bc746b2a8b9d17234febbb459c0c173d0e293bb0d74,9880,1,research/evidence/runs/nq_cboe_put_call_sentiment_intraday/high_equity_pc_short_1030/NQ/run1/effective_config.yaml,0
029d85d7b5b12d521c0f03292ea17b4178b2fb56f8778f2fdd0f50e8c3d7936a,33322,2,research/evidence/runs/es_profile_aoi_footprint_trap_confluence/opening_profile_two_sided_morning_trap_1200/ES/run1/campaign_test_summary.json,33322
029e864b17290da4c13685f4a1d5257da00bd35884ab2133672e1f0b8b565407,2287,1,research/evidence/runs/es_day_of_week_seasonality/friday_open_preweekend_long_0935/ES/rescue1/run_manifest.json,0
02a3961a6d60cc14af0a978b2d202134bba8b8dd4237333c2492d4ce2a2fd05a,2692,1,research/evidence/runs/es_true_vap_aoi_breakout_continuation/prior_high_true_vap_breakout_long_1200/ES/run1/run_manifest.json,0
02a65d3c5107633e42256f075db12a46793f82478d005767a46ace65203c1329,2932,1,research/evidence/runs/es_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/ES/stop_widen_rescue1/run_manifest.json,0
02a6952499f1b9b286c060daf4d7e437ab0b435376caf00900528dcd6839ec49,7839,1,research/evidence/runs/es_nq_relative_value_orderflow_absorption_reversion/morning15_two_sided_absorption_1000/ES/run1/source_config.yaml,0
02a71450e1a6f960e510b3f218e15b6a043814a16ba79fc6b8fdbe592888db6b,2414,1,research/evidence/runs/es_daily_time_series_momentum/long_only_trend_1000/ES/rescue1/run_manifest.json,0
02b55ac2cab1326feee41721262157003bafc5d764927fb15ffaf61374db3c1c,37,1,research/evidence/runs/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/run_uid.txt,0
02c0700ebc11b74a7f9f784a5702bed96b62453ce444ced23fa37d70d5a487c4,14129,1,research/evidence/runs/es_range_compression_orderflow_breakout/nr4_prior_large20_flow_breakout_1400/ES/run1/limited_core_grid_test/stage_result.json,0
02c322b1853a58e072d1870bf627d3291e8305294af8de72acf9f2bbe1b39a60,2775,1,research/evidence/runs/es_nq_relative_value_orderflow_absorption_reversion/morning30_underperform_absorption_long_1030/ES/run1/run_manifest.json,0
02c7222d0ba9faae5ee82e83ec7a0a912a75718b5020c3580bbd21224349d02f,6621,1,research/evidence/runs/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/run1/source_config.yaml,0
02cb8bc02ee16cca0782dd2137fa5229f5346882bf7f546750ba411cc084752e,37,1,research/evidence/runs/es_trend_filtered_prior_session_breakout_orderflow/first_half_large10_trend_hold_two_sided/ES/run1/run_uid.txt,0
02cca091529c60dd17b1de5f977c173263f6960a941eef9bf6c253a8b8f5ac6c,25151,2,research/evidence/runs/es_trend_filtered_prior_session_breakout_orderflow/first_half_large10_trend_hold_two_sided/ES/run1/campaign_test_summary.json,25151
02d3c67c1bb0efd05a53e0892b0df1739845d39b4b0978d0a0139f4bd0703780,24448,1,research/evidence/runs/nq_volatility_managed_intraday_premium/low_downside20_afternoon_long_1330/NQ/run1/limited_core_grid_test/stage_result.json,0
02e93bb520513730633c7ee67e7de59da1ca37820fec1f399cfcaa673b38d238,6955,1,research/evidence/runs/es_trend_filtered_prior_value_area_acceptance_orderflow/midday_signed_two_sided_trend_acceptance/ES/run1/source_config.yaml,0
02f594b3d4878fee44c2b8ec65f08ec69d4432caa536bd50c4e9cfde0dbdecc2,37,1,research/evidence/runs/es_prior_poc_orderflow_magnet/afternoon_large20_two_sided_magnet/ES/rescue1/run_uid.txt,0
02f5b34fc63e74b6b39964710142ac624dafd13d7a8267cbfc82f13fc2771722,25076,2,research/evidence/runs/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/rescue1/campaign_test_summary.json,25076
02f9d79b73d228c35b334e4b88ce1383fcec7246e57029accd695f63b69bca47,37,1,research/evidence/runs/es_signed_orderflow_persistence/late_morning_15m_signed_flow_continuation_1130/ES/run1/run_uid.txt,0
02fea800d551803fad8f7f57464417183ca3b54c89d422fed45fd4fa262c78b7,32771,2,research/evidence/runs/es_trend_aligned_orderflow_continuation/late_day_30_60_large10_trend_flow_1430/ES/stop_widen_rescue1/campaign_test_summary.json,32771
03039566393ca9f4892345faf47768258883696c8a92b61d65a0eb73c3dfcb5d,37,1,research/evidence/runs/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/stop_widen_rescue1/run_uid.txt,0
0304a6eacd315cfdb66063dd2a30082de179922098ad1beeb7c31a30133ee614,29766,2,research/evidence/runs/nq_leveraged_etf_rebalance_pressure/two_sided_day_move_1500/NQ/run1/campaign_test_summary.json,29766
0309943e64fe1dfba2c766c4fe1683e3ffcc37c17208f768afc0d2862bb2092c,24232,2,research/evidence/runs/es_rolling_range_orderflow_sweep_reversal/morning_large10_12bar_sweep_reclaim_1130/ES/rescue1/campaign_test_summary.json,24232
030d78c832b0df42f4e6be58ecab9c1dd0f48f08c18728e2511edd12b418372b,37,1,research/evidence/runs/nq_cboe_skew_tail_risk_intraday/high_skew_short_1000/NQ/run1/run_uid.txt,0
03151288b38905f08a5dfe61383fb4cd26a54b5c00de314b7581f4e83859d743,37,1,research/evidence/runs/es_opening_range_nq_orderflow_breakout/or15_nq30_signed_breakout_1130/ES/run1/run_uid.txt,0
03152e9eaf62efcac52582fc1d3ad1e67ff2a9fa0e331a49b85adc5c62b282b4,29549,2,research/evidence/runs/nq_fomc_pre_announcement_drift/decision_day_late_morning_long_1130/NQ/run1/campaign_test_summary.json,29549
03179a26ea89c66f64791480b04c1e4598deefd6a65cf507078aac295a6becd5,19120,2,research/evidence/runs/es_late_day_intraday_momentum/first30_volume_range_conditioned/ES/rescue1/campaign_test_summary.json,19120
0317fc4de53e130d5f50d8daf2a7f37d0f3ff305923393d555211c62a4072f5b,37,1,research/evidence/runs/es_market_structure_pivot_trend_bias/midday_5_15_30_first_bias_1200_1500/ES/rescue1/run_uid.txt,0
03184fb0eddeba42b5ab4e17ad7f0486db686a69880c1d8f462bfb855da1c09f,7778,1,research/evidence/runs/nq_round_number_barrier_reaction/round_number_upside_breakout_long/NQ/run1/source_config.yaml,0
031e5440def4b8750605ea8540a7b574f50b2a7250e35507f935e0d9aecfe216,10514,1,research/evidence/runs/es_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/ES/run1/effective_config.yaml,0
031e6da7fbe1427c37973a83ba23e294f2b7fd44cd197265365b1bf3f2169ea4,8213,1,research/evidence/runs/es_nq_relative_value_orderflow_absorption_reversion/late_morning30_two_sided_absorption_1130/ES/rescue1/source_config.yaml,0
03254463038f97137cd8fbfde751897b4d7e9eb3e95dc51e198aa6423877e39f,24795,2,research/evidence/runs/es_orderflow_impulse_reversal/afternoon_60m_impulse_reversal_1400/ES/run1/campaign_test_summary.json,24795
0325f061916c0d384e9cfff50d466347428f023942abce32955d6e220435a8b4,24646,1,research/evidence/runs/nq_variance_risk_premium_intraday/high_vrp_ratio_midday_long_1200/NQ/run1/limited_core_grid_test/stage_result.json,0
0326d9ce3c198a9a76266d10c847f8279492f94c51955b810720441e50a92a30,32678,2,research/evidence/runs/es_key_reversal_orderflow_reversal/late_morning_large10_down_sweep_reclaim_long_1230/ES/rescue1/campaign_test_summary.json,32678
03272744d0b97b9487f0178fdf0fd3db6e584645bf4763d067cff976842343dd,25792,1,research/evidence/runs/es_overnight_range_compression_orderflow_breakout/afternoon_large20_two_sided_breakout_1500/ES/run1/limited_core_grid_test/stage_result.json,0
0327a0ea966b47fc4d51dc539e5d8ba5808744ac0d0ecc4683b9c611177f7bf3,10644,1,research/evidence/runs/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/run1/effective_config.yaml,0
032846dea8ff401873da0c0dd6de137b688c44e3b416a5e0a5aaec1200e616d9,2622,1,research/evidence/runs/es_intraday_capitulation_orderflow_reversion/afternoon_5m_capitulation_long_1530/ES/rescue1/run_manifest.json,0
03333d63179bbcd5c7e67ee119fe08fe56eafbcb966734d770ee2347a32e2c4b,8599,1,research/evidence/runs/es_key_reversal_orderflow_reversal/afternoon_large20_two_sided_key_reversal_1530/ES/rescue1/source_config.yaml,0
033e2576336beeb3af6aba44ec3d755cc5db195b37acc7d77be79d997b9960e4,2688,1,research/evidence/runs/nq_opening_gap_orderflow_continuation/morning_signed_gap_hold_continuation_1030/NQ/run1/run_manifest.json,0
033fed05a70da7c9e652f49c5126c44bd8f034d14da8bdce4d2f8602055fea01,6661,1,research/evidence/runs/es_prior_session_breakout_orderflow_confirmation/all_day_signed_buffer_break_two_sided/ES/run1/source_config.yaml,0
03403a41405ee3f5e74d8bed4cd82236cc160c4770130b208855e37acb6bf1ff,37,1,research/evidence/runs/es_mes_participation_crowding_reversion/midday_notional_two_sided_reversal_1200/ES/rescue1/run_uid.txt,0
034090caa99a63219cea82021e00c5aee8155e1052f5cf94a61331c7d5abd2a9,8904,1,research/evidence/runs/es_spx_0dte_expiration_pressure/full_week_late_move_continuation_1430/ES/methodology_fix_rerun1/effective_config.yaml,0
03434f203c094809894617706e6721d73a4bb571ef0273c5c729070d35f79540,33393,2,research/evidence/runs/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short/ES/tp_min_rr_rescue1/campaign_test_summary.json,33393
03443072a7751fdd277d96d43b0f6062630dec5bf81f9240b584e429b226092d,6521,1,research/evidence/runs/es_opening_gap_orderflow_absorption_fade/late_morning_large20_gap_absorption_fade_1100/ES/rescue1/source_config.yaml,0
0346149206d7924c199007563ce9f3bbceae5ec218b2b26fac822149d478fc34,33003,2,research/evidence/runs/es_prior_lvn_orderflow_rejection/morning_downside_signed_lvn_reclaim_long/ES/rescue1/campaign_test_summary.json,33003
034aa9d5b57193ed8e5f3d7471e192ee2e06301c19cc3122f7ab04b440fe4ad0,7096,1,research/evidence/runs/es_prior_session_breakout_orderflow_confirmation/all_day_large10_buffer_break_two_sided/ES/rescue1/source_config.yaml,0
03540bc95d5f0c351fd9e63d31ef83abeb409333560cc147bc7379792d0c57aa,2623,1,research/evidence/runs/es_intraday_capitulation_orderflow_reversion/late_day_10m_capitulation_long_1530/ES/rescue1/run_manifest.json,0
035419df06bf3f83fb2a4fe60dc02fa219b4b8366ccab2bf17d8964a743e3f61,37,1,research/evidence/runs/es_overnight_vap_footprint_trap_reversion/overnight_vap_confirmed_reclaim_two_sided_1530/ES/run1/run_uid.txt,0
035ab2a3cb274b89743e4cc48bbac202903fa85f74423d04ca6bc30af9015c17,6112,1,research/evidence/runs/nq_rth_intraday_risk_premium/first_hour_1000_long/NQ/run1/source_config.yaml,0
035d1470d00e13b4aff2ed83b7631ee481daacf7c2af0e5ab11fb4d50b4fbc02,19038,2,research/evidence/runs/es_cboe_vix_level_state_intraday/high_vix_rebound_long_1000/ES/rescue1/campaign_test_summary.json,19038
03625086598671e88e6261284c6fce8703a031d074b99034f038bd2751380911,2294,1,research/evidence/runs/es_vpin_toxicity_continuation/extreme_toxicity_positive_ret_long_1330/ES/run1/run_manifest.json,0
037484e874c55abd058edd3356fd3c362ce13762dc714df155fff9d57d7ee284,9741,1,research/evidence/runs/nq_cboe_vxn_vix_dispersion_intraday/high_vxn_minus_vix_short_1330/NQ/run1/effective_config.yaml,0
0379887b7d7c1d740a605ae6ede4916beb024a50e54c20b7a44d355cf62390ca,37,1,research/evidence/runs/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/rescue1/run_uid.txt,0
037acd9fc40e0971195b3619e6a8bc565868b527cbf4fa8d8cf522c1d6c1c55f,7198,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/morning_large10_trend_reclaim_two_sided/ES/rescue1/source_config.yaml,0
037c2014277a7bd4748f357b75737b1a1d277edfe7c5200df8c145beaced9081,2770,1,research/evidence/runs/nq_mes_crowding_native_orderflow_confirmation/absret5_1030_signed_window15_pressure_reversal/NQ/run1/run_manifest.json,0
0385c9911a4fedb684049a8e6259f2bce82164a136c5fccd438d57ec45b34794,37,1,research/evidence/runs/es_cboe_vxn_vix_dispersion_intraday/high_vxn_vix_ratio_short_1000/ES/run1/run_uid.txt,0
038807180128a72d37646f18963da76833714fa7f893adccac6665beb8d2c5c0,12679,1,research/evidence/runs/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/rescue1/limited_core_grid_test/stage_result.json,0
038d1fbe10dd1b596256deca746cfb315df89f60c9a052012142d0f0b777f9a5,26153,1,research/evidence/runs/nq_volatility_filtered_intraday_momentum_priority/low_vol20_1030_long_strength_efficiency/NQ/run2/limited_core_grid_test/stage_result.json,0
038d413244caa6838d5f7f4442357c9b534fbe73b78518cb61c9cc22dc22c76d,18035,1,research/evidence/runs/es_prior_session_breakout_orderflow_confirmation/first_half_signed_no_buffer_break_two_sided/ES/rescue1/limited_core_grid_test/stage_result.json,0
0395676d6019d343713535011f5e2385e0415faca342d16949240fe83e1dc77c,10312,1,research/evidence/runs/nq_spy_turnover_orderflow_attention/spy_5d_volume_attention_continuation_1530/NQ/run1/effective_config.yaml,0
03963fec90fcbf62415406ee6c66b0a34c0e77f236d6f87987c2f312849d7972,37,1,research/evidence/runs/es_turn_of_month_seasonality/month_end_last_days_1000_long/ES/run1/run_uid.txt,0
039bf504bf03ac62c811d2574c1e8ea8d3906e3809db6551b01baf4d95c718b7,37,1,research/evidence/runs/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/run1/run_uid.txt,0
03a0015ced01f5c5afba8f7d8e18fc01298d5299ba14aafcf38d9daccb859424,7189,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/midday_large20_trend_reclaim_two_sided/ES/rescue1/source_config.yaml,0
